NM_001283013.2,2566.569,2295.352,332.5,398.9,266.1,0.667,-0.6,0.16,-3.65,2.6e-04,1.0e+00,0.0083,4,430.6,409.9,356.3,280.4,217.4,300.5
XM_030253077.2,62.503,160.151,64.4,45.4,83.3,1.815,0.9,0.24,3.65,2.6e-04,1.0e+00,0.0083,4,49,42.4,44.7,74,79.7,96.1
NM_001359042.1,3548.228,4394.091,533.1,626.4,439.8,0.702,-0.5,0.14,-3.65,2.6e-04,1.0e+00,0.0084,4,736.4,589,553.7,452.6,429.6,437.2
NM_133706.2,343,345,161,190.3,131.7,0.695,-0.5,0.14,-3.65,2.6e-04,1.0e+00,0.0084,4,200.5,185.3,185,141.6,127.3,126.2
NM_175677.4,202.028,271.587,85.1,62.7,107.4,1.711,0.8,0.21,3.65,2.6e-04,1.0e+00,0.0084,4,64.9,60,63.3,117.5,87.5,117.2
NM_001378967.1,498.923,521.098,143,175.9,110.3,0.63,-0.7,0.18,-3.64,2.7e-04,1.0e+00,0.0085,4,202,166.7,158.9,123.1,105.5,102.2
XR_001778397.2,11.729,25.431,6.6,13.2,0,0.017,-5.9,1.62,-3.64,2.7e-04,1.0e+00,0.0085,4,8.7,8.3,22.7,0,0,0
NM_146119.2,1508,1977,244,294.4,193.6,0.657,-0.6,0.17,-3.64,2.7e-04,1.0e+00,0.0086,4,339.7,265,278.5,204.5,165.9,210.3
XM_030245517.2,0,0,46.5,83.9,9.1,0.112,-3.2,0.87,-3.63,2.9e-04,1.0e+00,0.0089,4,106,81.8,64,21.3,0,6
XR_868665.4,145.749,173.459,59.9,37.1,82.7,2.201,1.1,0.31,3.63,2.8e-04,1.0e+00,0.0089,4,39.7,26.9,44.7,70.3,104.2,73.6
NM_010562.2,1552.02,1822.103,318,271.8,364.1,1.34,0.4,0.12,3.63,2.9e-04,1.0e+00,0.009,4,282,259.8,273.7,393.3,329.3,369.6
XM_006532036.5,15.975,43.085,16.4,7.1,25.7,3.608,1.9,0.51,3.62,2.9e-04,1.0e+00,0.0091,4,7.2,7.2,6.9,22.2,30.9,24
NM_001368338.1,1502.171,1549.732,242.6,286.2,199,0.701,-0.5,0.14,-3.62,3.0e-04,1.0e+00,0.0092,4,270.5,282.6,305.4,225.8,195.5,175.8
NR_151506.1,282.544,181.669,252.5,187.8,317.3,1.691,0.8,0.21,3.62,3.0e-04,1.0e+00,0.0092,4,238,184.3,141,325.8,315.1,311
NM_011254.5,1599,2332,371,293.3,448.8,1.535,0.6,0.17,3.62,3.0e-04,1.0e+00,0.0093,4,296.5,348.9,234.5,446.1,418,482.2
NR_152441.1,2511.874,2927.993,706.4,777.2,635.7,0.819,-0.3,0.08,-3.61,3.0e-04,1.0e+00,0.0093,4,810.7,765,755.9,660.8,630.3,615.9
XR_004936000.1,52.979,141.12,48.8,33.9,63.7,1.886,0.9,0.25,3.62,3.0e-04,1.0e+00,0.0093,4,33.2,34.2,34.4,66.6,63,61.6
NM_001122768.1,51,62.631,25,41,8.9,0.222,-2.2,0.6,-3.6,3.2e-04,1.0e+00,0.0098,4,28.1,39.3,55.7,13.9,3.9,9
NM_009453.4,323.674,586.992,122.2,150.8,93.5,0.615,-0.7,0.19,-3.6,3.2e-04,1.0e+00,0.0098,4,173.1,143.9,135.5,85.1,88.7,106.7
NM_010798.3,9773,8813,3200.7,4066.5,2335,0.574,-0.8,0.22,-3.6,3.2e-04,1.0e+00,0.0098,4,5115.4,4279.4,2804.7,2557.1,2382.1,2065.7
XR_003956508.1,62.175,137.666,46.1,28,64.3,2.255,1.2,0.33,3.6,3.2e-04,1.0e+00,0.0098,4,28.1,20.7,35.1,52.8,69.5,70.6
NM_016904.1,1773.712,1947.828,341.5,386.7,296.2,0.766,-0.4,0.11,-3.6,3.2e-04,1.0e+00,0.0099,4,388.8,386.1,385.1,284.1,326.7,277.9
NM_009388.6,1698,1731,609,701.4,516.6,0.738,-0.4,0.12,-3.58,3.4e-04,1.0e+00,0.0104,5,775.4,694.6,634.1,537.7,547.9,464.2
NM_019668.4,1589,2072.361,282.1,334.1,230.2,0.69,-0.5,0.15,-3.58,3.4e-04,1.0e+00,0.0104,5,287.8,358.2,356.3,224,254.7,211.8
XM_030245869.2,68,73,33.5,48.4,18.7,0.389,-1.4,0.38,-3.58,3.4e-04,1.0e+00,0.0104,5,47.6,40.4,57.1,19.4,23.2,13.5
XM_030243741.1,2484,2985,222.7,186.1,259.3,1.384,0.5,0.13,3.58,3.5e-04,1.0e+00,0.0105,5,190.4,176,191.9,234.1,277.8,265.9
NM_007722.4,75,87.297,55.3,78.6,32,0.41,-1.3,0.36,-3.57,3.5e-04,1.0e+00,0.0107,5,97.4,68.3,70.2,40.7,19.3,36.1
NM_001418932.1,2432.191,2276.452,51,31.2,70.9,2.233,1.2,0.32,3.57,3.6e-04,1.0e+00,0.0108,5,36.1,19.7,37.8,64.8,77.2,70.6
NM_028071.3,907,985,155.7,186.3,125.1,0.671,-0.6,0.16,-3.57,3.6e-04,1.0e+00,0.0108,5,204.1,190.5,164.4,121.2,123.5,130.7
NM_029532.2,91.663,50.679,17.6,33.1,2.2,0.074,-3.8,1.05,-3.57,3.6e-04,1.0e+00,0.0108,5,36.1,38.3,24.8,6.5,0,0
XR_004942185.1,66.439,123.063,26.4,12.1,40.8,3.353,1.7,0.49,3.57,3.6e-04,1.0e+00,0.0108,5,7.2,10.4,18.6,37,46.3,39.1
NM_009976.4,9475,11565,1891.8,1618.3,2165.3,1.338,0.4,0.12,3.56,3.7e-04,1.0e+00,0.0109,5,1880.4,1514.5,1460.1,2214.7,2122.3,2158.8
NM_001083334.1,977.034,997.961,282.9,321,244.8,0.761,-0.4,0.11,-3.55,3.8e-04,1.0e+00,0.0113,5,331.1,327.1,304.7,236,243.1,255.4
NM_025387.3,1380.924,1673.537,308.8,347.9,269.6,0.777,-0.4,0.1,-3.55,3.8e-04,1.0e+00,0.0113,5,346.9,344.7,352.1,282.3,263.7,262.9
XM_030246929.2,251,379.408,110.3,83.5,137.1,1.631,0.7,0.2,3.55,3.8e-04,1.0e+00,0.0113,5,76.5,73.5,100.4,137,128.6,145.7
NM_027044.3,2489,3730,606.5,545.8,667.2,1.221,0.3,0.08,3.55,3.9e-04,1.0e+00,0.0115,5,526.5,539.3,571.5,660.8,657.3,683.5
XM_006514660.1,0,205.029,11.2,2.9,19.4,6.646,2.7,0.77,3.55,3.9e-04,1.0e+00,0.0115,5,3.6,3.1,2.1,12,28.3,18
XM_017316538.3,21.608,44.967,25.2,12.7,37.7,2.913,1.5,0.43,3.55,3.9e-04,1.0e+00,0.0115,5,14.4,11.4,12.4,26.8,41.2,45.1
NM_001289785.1,1853.982,2443,36.7,19.2,54.1,2.809,1.5,0.42,3.54,4.0e-04,1.0e+00,0.0117,5,18,21.7,17.9,33.3,72,57.1
NR_033543.1,98.96,164.77,40.9,24.9,56.9,2.253,1.2,0.33,3.54,4.0e-04,1.0e+00,0.0117,5,28.1,21.7,24.8,47.2,51.4,72.1
NM_001177840.1,107.019,169.618,46.4,63.3,29.5,0.469,-1.1,0.31,-3.54,4.1e-04,1.0e+00,0.0119,6,70,55.9,64,35.2,21.9,31.5
XR_004935048.1,60.082,89.698,28.9,13.2,44.7,3.336,1.7,0.49,3.53,4.1e-04,1.0e+00,0.012,6,7.9,10.4,21.3,39.8,47.6,46.6
NM_001409664.1,532.721,653.481,94.2,119.5,68.9,0.576,-0.8,0.23,-3.53,4.2e-04,1.0e+00,0.0121,6,142.1,109.7,106.6,66.6,78.5,61.6
XR_004939693.1,20.958,115.721,96.5,59.3,133.6,2.258,1.2,0.33,3.53,4.2e-04,1.0e+00,0.0121,6,71.4,50.7,55.7,182.3,84.9,133.7
NM_134101.2,1304.718,1504.212,374.9,465.7,284.1,0.612,-0.7,0.2,-3.53,4.2e-04,1.0e+00,0.0122,6,576.3,455.5,365.2,320.2,266.2,265.9
XM_017319502.2,0,0,6.4,12.8,0,0.018,-5.8,1.65,-3.53,4.2e-04,1.0e+00,0.0122,6,15.9,17.6,4.8,0,0,0
XM_036163955.1,315.262,424.838,255.9,305.4,206.5,0.677,-0.6,0.16,-3.53,4.2e-04,1.0e+00,0.0122,6,334,291.9,290.2,228.6,168.5,222.3
NM_025551.4,1719.206,1323.707,262.7,312.8,212.7,0.683,-0.5,0.16,-3.52,4.3e-04,1.0e+00,0.0123,6,351.3,318.8,268.2,232.3,204.5,201.3
NM_018804.3,1488.818,2361.687,394.9,325.1,464.8,1.425,0.5,0.15,3.51,4.5e-04,1.0e+00,0.0129,6,352.7,319.9,302.6,425.7,421.9,546.8
NM_030565.6,393,444,516.2,605.5,426.9,0.706,-0.5,0.14,-3.51,4.5e-04,1.0e+00,0.0129,6,701.8,569.3,545.4,471.1,403.9,405.6
XM_036156406.1,892.297,978.687,137.8,177.5,98,0.552,-0.9,0.24,-3.51,4.5e-04,1.0e+00,0.0129,6,223.6,164.6,144.4,104.6,79.7,109.7
NM_020491.5,672,681,171.4,204.5,138.4,0.679,-0.6,0.16,-3.5,4.6e-04,1.0e+00,0.0133,6,230.1,199.8,183.6,144.4,141.5,129.2
NM_138741.1,290,389,18.9,9.1,28.6,3.192,1.7,0.48,3.5,4.7e-04,1.0e+00,0.0133,6,8.7,10.4,8.3,28.7,34.7,22.5
XM_036157464.1,28.549,114.199,24.7,14.1,35.3,2.521,1.3,0.38,3.5,4.7e-04,1.0e+00,0.0134,6,13,15.5,13.8,35.2,34.7,36.1
NM_021288.4,738.033,618.464,129.7,179.3,80.2,0.446,-1.2,0.33,-3.49,4.9e-04,1.0e+00,0.0138,7,189,104.6,244.2,79.6,87.5,73.6
NM_022814.2,369,402,28.2,14.9,41.5,2.814,1.5,0.43,3.48,5.0e-04,1.0e+00,0.0142,7,19.5,15.5,9.6,48.1,37.3,39.1
NM_026490.2,559.083,879.133,132.6,105.1,160.1,1.516,0.6,0.17,3.48,5.0e-04,1.0e+00,0.0142,7,114,99.4,101.8,144.4,182.6,153.2
NM_173743.4,2008.17,1315.596,499.9,438.8,561,1.282,0.4,0.1,3.48,5.1e-04,1.0e+00,0.0143,7,422,455.5,438.8,568.2,608.4,506.3
NM_026439.3,822,1192,63.4,45.7,81.1,1.776,0.8,0.24,3.47,5.1e-04,1.0e+00,0.0145,7,44,51.8,41.3,73.1,78.5,91.6
XM_006532399.3,48.567,49.586,7.1,13.6,0.5,0.032,-5,1.44,-3.47,5.3e-04,1.0e+00,0.0148,7,14.4,9.3,17.2,0,0,1.5
NM_010579.2,1210,1235,351,414.5,287.6,0.695,-0.5,0.15,-3.46,5.3e-04,1.0e+00,0.0149,7,463.1,408.9,371.4,311.9,244.4,306.5
NM_177670.4,119.834,265.447,291.8,437.4,146.2,0.334,-1.6,0.46,-3.46,5.3e-04,1.0e+00,0.0149,7,699.7,439.9,172.6,158.3,110.6,169.8
NM_001420028.1,172,192,289.2,357.9,220.4,0.616,-0.7,0.2,-3.46,5.4e-04,1.0e+00,0.0151,7,405.4,358.2,310.2,236.9,165.9,258.4
NM_001142727.2,1135.469,1087.726,171,206.6,135.4,0.652,-0.6,0.18,-3.45,5.6e-04,1.0e+00,0.0155,8,233,208.1,178.8,118.5,147.9,139.7
NM_001355759.1,2352.581,2966.36,485.1,567.4,402.9,0.711,-0.5,0.14,-3.45,5.6e-04,1.0e+00,0.0155,8,646.3,533.1,522.7,450.7,361.4,396.6
NM_001357561.1,165,259,81.6,101,62.2,0.621,-0.7,0.2,-3.45,5.6e-04,1.0e+00,0.0155,8,96.7,104.6,101.8,66.6,64.3,55.6
NM_001363379.2,382,521,83.3,103.6,63,0.608,-0.7,0.21,-3.45,5.7e-04,1.0e+00,0.0155,8,114,96.3,100.4,67.6,55.3,66.1
NM_024220.2,1160,1644,150.5,188.3,112.8,0.596,-0.7,0.22,-3.45,5.6e-04,1.0e+00,0.0155,8,236.6,160.5,167.8,104.6,119.6,114.2
XR_003948727.2,68.171,124.583,33.3,20.4,46.3,2.256,1.2,0.34,3.45,5.6e-04,1.0e+00,0.0155,8,18.8,19.7,22.7,39.8,54,45.1
XR_004939352.1,225.784,583.073,120.4,95.2,145.5,1.52,0.6,0.18,3.45,5.6e-04,1.0e+00,0.0155,8,101.7,80.7,103.2,148.1,151.8,136.7
XM_011241348.1,66.41,44.44,13.3,3.6,23.1,6.407,2.7,0.78,3.44,5.8e-04,1.0e+00,0.0159,8,7.2,2.1,1.4,25,21.9,22.5
XR_004935065.1,62.997,90.351,51,35.3,66.8,1.885,0.9,0.27,3.44,5.8e-04,1.0e+00,0.0159,8,33.2,32.1,40.6,65.7,74.6,60.1
XR_003949707.1,84.49,169.128,62.8,40.5,85.1,2.076,1.1,0.31,3.44,5.9e-04,1.0e+00,0.016,8,54.8,33.1,33.7,75,81,99.2
NM_183250.2,2365.535,3584.272,332.4,379.5,285.4,0.749,-0.4,0.12,-3.44,5.9e-04,1.0e+00,0.0161,8,397.4,384,357,256.4,311.3,288.4
NM_013834.3,354,647.079,78.2,41,115.3,2.827,1.5,0.44,3.43,6.0e-04,1.0e+00,0.0162,8,53.4,45.5,24.1,120.3,159.5,66.1
NM_001122730.3,892.196,1304.298,65.9,47.1,84.6,1.779,0.8,0.24,3.43,6.0e-04,1.0e+00,0.0164,8,43.3,42.4,55.7,83.3,75.9,94.6
NR_001570.2,1.772,0,62.1,28.4,95.9,3.379,1.8,0.51,3.43,6.1e-04,1.0e+00,0.0166,8,46.2,19.7,19.3,132.3,104.2,51.1
XR_377280.4,79.283,128.779,61.5,42.9,80.1,1.844,0.9,0.26,3.42,6.2e-04,1.0e+00,0.0167,8,40.4,37.3,50.9,68.5,86.2,85.6
NM_001136086.2,695.074,1269.649,80.2,53.1,107.4,2.019,1,0.3,3.42,6.3e-04,1.0e+00,0.0169,9,64.2,43.5,51.6,109.2,136.3,76.6
NM_001360125.2,4798.394,5155.162,716.5,801.9,631.1,0.787,-0.3,0.1,-3.42,6.2e-04,1.0e+00,0.0169,9,867.7,746.4,791.6,663.6,585.2,644.5
NM_001378802.1,740.875,782.79,273.5,382.3,164.6,0.432,-1.2,0.35,-3.41,6.4e-04,1.0e+00,0.0173,9,447.2,375.8,323.9,197.1,218.7,78.1
NR_002890.1,20488.945,19167.561,4669.9,5567.7,3772.1,0.678,-0.6,0.16,-3.41,6.5e-04,1.0e+00,0.0174,9,4914.9,6955.3,4832.9,3989.7,3802.1,3524.4
XM_006532452.2,413,432,65.8,84.3,47.2,0.562,-0.8,0.24,-3.41,6.5e-04,1.0e+00,0.0174,9,95.9,82.8,74.3,48.1,51.4,42.1
NM_001359403.1,69.601,31.164,30.9,56.4,5.5,0.1,-3.3,0.98,-3.41,6.6e-04,1.0e+00,0.0175,9,75.7,79.7,13.8,7.4,9,0
XM_006510603.3,1081,1794.855,470,549.4,390.5,0.713,-0.5,0.14,-3.41,6.6e-04,1.0e+00,0.0176,9,465.2,606.6,576.3,420.2,356.3,395.1
NM_001199188.2,15.76,134.725,15.2,0,30.5,207.264,7.7,2.26,3.4,6.6e-04,1.0e+00,0.0177,9,0,0,0,59.2,32.2,0
NM_019814.5,736.25,594.298,208.9,274.4,143.3,0.521,-0.9,0.28,-3.4,6.7e-04,1.0e+00,0.0179,9,383,215.3,224.9,145.3,120.9,163.8
XM_036164987.1,73.289,160.695,33.4,20.9,46,2.185,1.1,0.33,3.4,6.8e-04,1.0e+00,0.0179,9,20.2,17.6,24.8,46.3,43.7,48.1
NM_007830.4,1201,2115,447.7,521.5,373.9,0.716,-0.5,0.14,-3.4,6.8e-04,1.0e+00,0.018,9,599.4,486.5,478.7,359.1,415.5,347
NM_016737.2,2341,2616,817.7,969.7,665.8,0.687,-0.5,0.16,-3.4,6.8e-04,1.0e+00,0.0181,9,1153.4,946.1,809.5,735.8,638,623.5
NM_053109.3,771,1034,66.3,38.6,94.1,2.453,1.3,0.38,3.39,6.9e-04,1.0e+00,0.0182,9,31,41.4,43.3,103.7,126.1,52.6
XR_004942149.1,1417.072,2666.099,440.1,392.2,487.9,1.248,0.3,0.09,3.39,6.9e-04,1.0e+00,0.0182,9,397.4,405.8,373.5,493.3,509.3,461.2
NM_001420108.1,635.554,965.959,32.9,19.9,45.9,2.313,1.2,0.36,3.39,7.0e-04,1.0e+00,0.0184,10,20.2,17.6,22,56.5,43.7,37.6
NM_001409266.1,660.083,715.481,108,138.5,77.5,0.56,-0.8,0.25,-3.39,7.1e-04,1.0e+00,0.0185,10,157.2,147,111.4,83.3,59.2,90.1
NM_007392.3,4607,5250.853,27.1,14.9,39.2,2.678,1.4,0.42,3.39,7.1e-04,1.0e+00,0.0185,10,15.1,18.6,11,42.6,45,30
NM_011821.3,70.592,116.764,15.5,6.6,24.4,3.678,1.9,0.55,3.39,7.1e-04,1.0e+00,0.0185,10,4.3,7.2,8.3,20.4,25.7,27
NM_008948.2,3199,3440,582.4,662.8,502,0.759,-0.4,0.12,-3.38,7.2e-04,1.0e+00,0.0186,10,737.9,652.2,598.4,534.9,488.8,482.2
NM_001029855.1,1516.152,2077.755,251.3,217.3,285.2,1.306,0.4,0.11,3.38,7.2e-04,1.0e+00,0.0187,10,217.8,207,227,277.6,279.1,299
NM_020265.4,803.744,2012.145,14.3,3.6,25,6.711,2.7,0.81,3.38,7.3e-04,1.0e+00,0.0188,10,2.9,1,6.9,24.1,36,15
NM_026020.7,6170.885,6823.874,1062.3,810.8,1313.8,1.62,0.7,0.21,3.38,7.3e-04,1.0e+00,0.0189,10,625.4,752.6,1054.3,1324.4,1448.3,1168.8
XM_006513312.3,291.235,454.16,30.2,57.3,3.1,0.058,-4.1,1.22,-3.38,7.3e-04,1.0e+00,0.0189,10,54.1,97.3,20.6,9.3,0,0
NM_018738.4,873.853,722.887,79,59.9,98.2,1.624,0.7,0.21,3.38,7.4e-04,1.0e+00,0.019,10,64.2,54.9,60.5,87,105.5,102.2
NM_030694.2,1868.328,1893.503,524.7,619.2,430.3,0.693,-0.5,0.16,-3.38,7.4e-04,1.0e+00,0.019,10,716.2,499,642.4,427.6,414.2,449.2
NM_001197322.1,452.273,846.346,263.2,323.2,203.2,0.624,-0.7,0.2,-3.37,7.5e-04,1.0e+00,0.0191,10,330.4,269.1,370,167.5,194.2,247.9
NM_001324557.1,116.321,0,15.4,0,30.8,209.082,7.7,2.29,3.37,7.5e-04,1.0e+00,0.0191,10,0,0,0,59.2,0,33.1
NM_001412664.1,149.717,126.884,15,0,30.1,204.324,7.7,2.28,3.37,7.5e-04,1.0e+00,0.0191,10,0,0,0,40.7,0,49.6
XM_036164624.1,793.596,1175.391,185.2,216.9,153.5,0.715,-0.5,0.14,-3.37,7.5e-04,1.0e+00,0.0191,10,209.2,229.8,211.8,168.4,156.9,135.2
NM_145978.2,1469,1776,213,173.6,252.3,1.456,0.5,0.16,3.37,7.5e-04,1.0e+00,0.0192,10,179.6,174.9,166.4,248,297.1,211.8
NM_001168471.1,1330.906,1443.137,307.3,361,253.6,0.706,-0.5,0.15,-3.37,7.6e-04,1.0e+00,0.0194,10,397.4,370.6,315,284.1,239.2,237.4
XM_006527243.3,22.833,56.373,21.9,37.7,6.1,0.173,-2.5,0.75,-3.36,7.7e-04,1.0e+00,0.0194,11,35.3,39.3,38.5,12,6.4,0
NR_153813.2,223.487,209.458,128.6,105.4,151.7,1.432,0.5,0.15,3.36,7.9e-04,1.0e+00,0.0201,11,109.6,101.4,105.2,142.5,159.5,153.2
XM_011240592.4,43.414,107.511,49.5,34.7,64.2,1.854,0.9,0.27,3.35,8.0e-04,1.0e+00,0.0202,11,35.3,37.3,31.6,66.6,55.3,70.6
NR_171165.1,24.071,37.77,28.2,16.1,40.4,2.535,1.3,0.4,3.35,8.1e-04,1.0e+00,0.0205,11,13.7,20.7,13.8,33.3,39.9,48.1
NM_001190443.1,0,1159.085,174.8,209.5,140,0.664,-0.6,0.18,-3.35,8.2e-04,1.0e+00,0.0207,11,243.8,179.1,205.6,129.6,149.2,141.2
NM_172845.3,91.384,143.587,72.8,95,50.6,0.533,-0.9,0.27,-3.33,8.6e-04,1.0e+00,0.0217,12,102.4,99.4,83.2,55.5,34.7,61.6
XM_030253899.2,154.025,268.264,68.7,44.7,92.8,2.044,1,0.31,3.33,8.7e-04,1.0e+00,0.0219,12,54.8,29,50.2,76.8,96.5,105.2
NR_153810.2,2565.867,3221.9,361.1,305.2,417,1.361,0.4,0.13,3.33,8.8e-04,1.0e+00,0.0221,12,330.4,261.9,323.2,404.4,451.5,395.1
NM_001402791.1,0,0,15.6,0,31.3,211.729,7.7,2.33,3.32,9.0e-04,1.0e+00,0.0223,12,0,0,0,0,41.2,52.6
NM_001420289.1,0,0,15.7,0,31.4,212.693,7.7,2.33,3.32,9.0e-04,1.0e+00,0.0223,12,0,0,0,0,38.6,55.6
NM_025327.3,5623.022,7530.616,1200.8,1429.4,972.2,0.68,-0.6,0.17,-3.32,8.9e-04,1.0e+00,0.0223,12,1729.7,1441,1117.6,972.7,966,978
XR_004935069.1,40.811,86.893,25.8,14.3,37.2,2.559,1.4,0.41,3.32,9.0e-04,1.0e+00,0.0223,12,13,11.4,18.6,36.1,33.4,42.1
NM_001403459.1,656.692,1071.717,260.8,204.7,316.9,1.547,0.6,0.19,3.32,9.0e-04,1.0e+00,0.0224,12,228.7,218.4,167.1,302.6,274,374.1
XM_036162995.1,187.538,299.263,93.3,67.7,119,1.756,0.8,0.24,3.32,9.1e-04,1.0e+00,0.0226,12,51.2,69.4,82.5,122.2,105.5,129.2
NM_011654.2,33353.193,45212.281,5188.4,5776.6,4600.3,0.796,-0.3,0.1,-3.32,9.2e-04,1.0e+00,0.0227,13,6295.5,5901.5,5132.8,4434.9,4602.1,4763.8
NM_001290769.1,2708.199,2674.709,686.2,819,553.5,0.675,-0.6,0.17,-3.3,9.5e-04,1.0e+00,0.0236,13,994.7,799.2,663,506.2,569.8,584.4
NM_001358593.1,0,0,14.1,0,28.3,191.709,7.6,2.3,3.3,9.6e-04,1.0e+00,0.0237,13,0,0,0,35.2,0,49.6
XR_001782644.3,60.005,114.346,45.9,30,61.9,2.028,1,0.31,3.3,9.6e-04,1.0e+00,0.0237,13,31.7,21.7,36.5,57.4,59.2,69.1
NM_009373.3,616,707,102.7,78.8,126.6,1.594,0.7,0.2,3.3,9.7e-04,1.0e+00,0.0238,13,88,77.6,70.8,109.2,124.8,145.7
NM_001362066.1,485.957,879.455,197.3,168,226.7,1.349,0.4,0.13,3.3,9.8e-04,1.0e+00,0.0241,13,175.3,155.3,173.3,234.1,234.1,211.8
NM_172086.2,7139.973,9149.968,2663.7,2361.1,2966.3,1.255,0.3,0.1,3.29,9.9e-04,1.0e+00,0.0242,14,2614,2191.5,2277.9,2760.7,3040.6,3097.7
NM_001361956.1,399,485,114.1,138.4,89.7,0.65,-0.6,0.19,-3.29,1.0e-03,1.0e+00,0.0243,14,133.4,159.4,122.4,87,87.5,94.6
NM_009255.4,2572.653,5387.603,330.1,288,372.1,1.288,0.4,0.11,3.29,1.0e-03,1.0e+00,0.0243,14,272.6,297.1,294.4,346.1,369.1,401.1
NM_009369.5,1309,1623,192.6,158,227.3,1.444,0.5,0.16,3.28,1.0e-03,1.0e+00,0.0248,14,145.7,185.3,143.1,210.1,241.8,229.9
XM_006507201.2,393.861,365.805,60.1,81,39.2,0.491,-1,0.31,-3.28,1.0e-03,1.0e+00,0.0248,14,85.1,95.2,62.6,41.6,47.6,28.5
XM_006515442.5,55,66,168.1,197.7,138.5,0.701,-0.5,0.16,-3.28,1.0e-03,1.0e+00,0.0248,14,219.3,177,196.7,148.1,133.8,133.7
XR_880565.4,84.259,232.027,75.4,56.3,94.5,1.681,0.7,0.23,3.28,1.0e-03,1.0e+00,0.0248,14,49.8,62.1,57.1,84.2,110.6,88.6
NM_011287.3,13875.074,14393.364,2126.9,1881.3,2372.4,1.261,0.3,0.1,3.28,1.0e-03,1.0e+00,0.0251,14,1735.4,1950.3,1958.1,2155.4,2594.3,2367.6
NM_181589.3,506,672,95.8,118.7,72.9,0.607,-0.7,0.22,-3.28,1.0e-03,1.0e+00,0.0253,14,134.2,97.3,124.5,65.7,72,81.1
XM_006510111.4,52.956,167.268,50.5,36.2,64.9,1.784,0.8,0.25,3.28,1.1e-03,1.0e+00,0.0253,14,33.2,36.2,39.2,60.2,66.9,67.6
NM_001170907.1,92.932,225.208,56.2,39.8,72.5,1.8,0.8,0.26,3.27,1.1e-03,1.0e+00,0.0255,15,37.5,37.3,44.7,61.1,79.7,76.6
NM_026432.4,620,883,155.9,184.9,126.9,0.683,-0.6,0.17,-3.27,1.1e-03,1.0e+00,0.0255,15,173.8,167.7,213.2,124,126.1,130.7
NM_026785.2,2766.85,3533.717,366.5,434.9,298.1,0.683,-0.6,0.17,-3.27,1.1e-03,1.0e+00,0.0258,15,432.1,477.2,395.5,247.1,288.1,359
XM_006533720.5,20.116,49.269,18.2,9.1,27.4,3.093,1.6,0.5,3.27,1.1e-03,1.0e+00,0.0259,15,6.5,12.4,8.3,25.9,30.9,25.5
NM_001204979.1,1654.848,1659.912,403.6,343.3,464,1.351,0.4,0.13,3.26,1.1e-03,1.0e+00,0.0261,15,359.9,336.4,333.6,488.7,391,512.3
NM_001317354.1,218,246,65.8,86.5,45.2,0.523,-0.9,0.29,-3.26,1.1e-03,1.0e+00,0.0261,15,101.7,91.1,66.7,47.2,37.3,51.1
NM_134023.2,234.328,236.969,65.8,83.9,47.7,0.57,-0.8,0.25,-3.26,1.1e-03,1.0e+00,0.0261,15,88,94.2,69.5,46.3,50.2,46.6
NM_001301721.1,182.229,339.337,58.8,83.4,34.1,0.416,-1.3,0.39,-3.26,1.1e-03,1.0e+00,0.0262,15,67.8,76.6,105.9,50.9,24.4,27
NM_011508.2,11325.51,13589.087,2146.3,2387.8,1904.7,0.797,-0.3,0.1,-3.26,1.1e-03,1.0e+00,0.0262,15,2676.7,2284.6,2202.2,1827.8,1942.2,1944
NM_178615.4,210,261.989,35.7,22.4,49.1,2.222,1.2,0.35,3.26,1.1e-03,1.0e+00,0.0262,15,21.6,29,16.5,48.1,45,54.1
XR_378645.5,86.425,192.104,76.3,53.8,98.7,1.812,0.9,0.26,3.26,1.1e-03,1.0e+00,0.0263,15,62,40.4,59.1,86.1,117,93.1
NM_026609.2,722,861,195.3,223.8,166.8,0.744,-0.4,0.13,-3.26,1.1e-03,1.0e+00,0.0264,15,238.7,211.2,221.5,168.4,160.8,171.3
NM_178929.5,239.724,307.812,14.6,0,29.3,198.153,7.6,2.34,3.26,1.1e-03,1.0e+00,0.0265,15,0,0,0,0,41.2,46.6
NM_010171.3,1188,1457,21,10.7,31.3,2.903,1.5,0.47,3.25,1.1e-03,1.0e+00,0.0268,16,9.4,8.3,14.4,36.1,32.2,25.5
NM_133719.2,702,572,229.2,181,277.4,1.527,0.6,0.19,3.25,1.1e-03,1.0e+00,0.0268,16,161.6,157.3,224.2,269.3,306.1,256.9
XR_004933854.1,377.653,319.929,107,82.2,131.8,1.594,0.7,0.21,3.25,1.1e-03,1.0e+00,0.0268,16,72.9,82.8,90.8,119.4,118.3,157.7
XR_381325.4,98.417,158.391,50.7,36.8,64.6,1.768,0.8,0.25,3.25,1.1e-03,1.0e+00,0.0268,16,33.9,41.4,35.1,64.8,64.3,64.6
NM_001287180.1,5019.382,6231.927,1359.6,1500.4,1218.8,0.814,-0.3,0.09,-3.25,1.2e-03,1.0e+00,0.027,16,1528.4,1582.8,1390,1297.5,1223.2,1135.7
XM_036166258.1,0,0,14,0,28.1,190.204,7.6,2.33,3.25,1.2e-03,1.0e+00,0.0271,16,0,0,0,24.1,0,60.1
NM_011076.3,7.029,14.137,16.8,26.6,7,0.251,-2,0.61,-3.25,1.2e-03,1.0e+00,0.0273,16,27.4,26.9,25.4,2.8,7.7,10.5
